RequestMethod,RequestURIPath,RequestURIQuery,RequestProtocol,UserAgent,Referer,AcceptEncoding,ContentType,Accept,Cookie,Connection,OtherHeaders,RequestBody,ResponseStatus,AIVerdictLabel,AIVulnerabilityTypeLabel,RequestLength,PathLength,QueryLength,BodyLength,NumParams,LongestParamValueLength,NumSpecialChars,NumEncodedChars,NumDoubleEncodedChars,RatioSpecialCharsToTotalChars,NumKeywords,NumUniqueChars,IsJSONBody,IsXMLBody,IsMultipartForm,HasNumericPathSegment,DepthOfPath,UsesBase64Encoding,UsesHexEncoding,HasMultipleContentLength,InvalidHTTPVersion,NumHTTPHeaders,TimeOfDayHour,TimeOfDayDayOfWeek
GET,/api/PrivacyRequests/1459,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,165,25,0,0,0,0,3,0,0,0.12,0,19,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/sitemap.xml,,HTTP/1.1,Nikto/2.1.6,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,127,12,0,0,0,0,2,0,0,0.1667,0,11,False,False,False,False,1,True,False,False,False,4,21,Thursday
DELETE,/api/Users/19,,HTTP/1.1,Exabot/3.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,149,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1000,,HTTP/1.1,Exabot/3.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,151,15,0,0,0,0,3,0,0,0.2,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/13,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,250,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1313,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,252,15,0,0,0,0,3,0,0,0.2,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/data/access.log,,HTTP/1.1,HeadlessChrome/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,135,16,0,0,0,0,3,0,0,0.1875,0,11,False,False,False,False,2,True,False,False,False,4,21,Thursday
GET,/api/Challenges/89,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,129,18,0,0,0,0,3,0,0,0.1667,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Challenges/787,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,130,19,0,0,0,0,3,0,0,0.1579,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
DELETE,/api/Users/10,,HTTP/1.1,Nikto/,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,145,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1504,,HTTP/1.1,Nikto/,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,147,15,0,0,0,0,3,0,0,0.2,0,12,False,False,False,True,3,False,False,False,False,5,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:67,"{""email"": ""administrator@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,252,16,0,67,2,25,18,0,0,0.2169,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
DELETE,/api/Users/3,,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,216,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,True,3,True,False,False,False,5,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:76,"{""email"": ""nonexistent_user_72976@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,261,16,0,76,2,34,20,0,0,0.2174,0,31,True,False,False,False,3,True,False,False,False,6,21,Thursday
DELETE,/api/Users/1233,,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,219,15,0,0,0,0,3,0,0,0.2,0,11,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/api/Feedbacks/23,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,157,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Feedbacks/11106,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,160,20,0,0,0,0,3,0,0,0.15,0,14,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/Orders/33,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,125,14,0,0,0,0,3,0,0,0.2143,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Orders/18403,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,128,17,0,0,0,0,3,0,0,0.1765,0,14,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/.git/config,,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,200,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,False,2,True,False,False,False,4,21,Thursday
GET,/download,file=.git%2Fconfig,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,216,9,18,0,1,11,3,1,0,0.1111,0,18,False,False,False,False,1,False,True,False,False,4,21,Thursday
DELETE,/api/Users/18,,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,265,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1821,,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,267,15,0,0,0,0,3,0,0,0.2,0,11,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/download,file=admin%2Fconfig.php,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,220,9,23,0,1,16,3,1,0,0.0938,0,20,False,False,False,False,1,True,True,False,False,4,21,Thursday
GET,/api/Feedbacks/3,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,156,16,0,0,0,0,3,0,0,0.1875,0,12,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/Feedbacks/18328,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,160,20,0,0,0,0,3,0,0,0.15,0,15,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/Feedbacks/56,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,129,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Feedbacks/18312,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,132,20,0,0,0,0,3,0,0,0.15,0,15,False,False,False,True,3,True,False,False,False,4,21,Thursday
DELETE,/api/Users/4,,HTTP/1.1,curl/,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,143,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,True,3,True,False,False,False,5,21,Thursday
DELETE,/api/Users/1953,,HTTP/1.1,curl/,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,146,15,0,0,0,0,3,0,0,0.2,0,12,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/api/PrivacyRequests/18,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,134,23,0,0,0,0,3,0,0,0.1304,0,17,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/PrivacyRequests/1946,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,136,25,0,0,0,0,3,0,0,0.12,0,19,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/memories/50,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,133,17,0,0,0,0,3,0,0,0.1765,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/memories/10122,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,136,20,0,0,0,0,3,0,0,0.15,0,11,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/.env,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,116,5,0,0,0,0,2,0,0,0.4,0,5,False,False,False,False,1,False,False,False,False,4,21,Thursday
GET,/download,file=.env,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,130,9,9,0,1,4,2,0,0,0.1111,0,13,False,False,False,False,1,False,False,False,False,4,21,Thursday
GET,/api/PrivacyRequests/10,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,134,23,0,0,0,0,3,0,0,0.1304,0,17,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/PrivacyRequests/1662,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,136,25,0,0,0,0,3,0,0,0.12,0,18,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/data/access.log,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,128,16,0,0,0,0,3,0,0,0.1875,0,11,False,False,False,False,2,True,False,False,False,4,21,Thursday
GET,/download,file=data%2Faccess.log,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,144,9,22,0,1,15,3,1,0,0.0968,0,19,False,False,False,False,1,False,True,False,False,4,21,Thursday
GET,/rest/products/94,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,133,17,0,0,0,0,3,0,0,0.1765,0,12,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/products/11516,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,136,20,0,0,0,0,3,0,0,0.15,0,13,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/rest/admin/debug,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,133,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,False,3,False,False,False,False,4,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:29,"{""email"": ""root@example.com""}",,malicious,enum,233,26,0,29,1,16,12,0,0,0.2182,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:47,"{""email"": ""nonexistent_user_47453@example.com""}",,malicious,enum,251,26,0,47,1,34,14,0,0,0.1918,0,32,True,False,False,False,3,False,False,False,False,6,21,Thursday
GET,/api/Feedbacks/78,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,142,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Feedbacks/16337,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,145,20,0,0,0,0,3,0,0,0.15,0,15,False,False,False,True,3,True,False,False,False,4,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:58,"{""email"": ""user@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,267,16,0,58,2,16,18,0,0,0.2432,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:76,"{""email"": ""nonexistent_user_17163@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,285,16,0,76,2,34,20,0,0,0.2174,0,31,True,False,False,False,3,True,False,False,False,6,21,Thursday
GET,/api/Challenges/90,,HTTP/1.1,Nikto/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,128,18,0,0,0,0,3,0,0,0.1667,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Challenges/917,,HTTP/1.1,Nikto/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,129,19,0,0,0,0,3,0,0,0.1579,0,14,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/admin/application-configuration,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,153,37,0,0,0,0,3,0,0,0.0811,0,18,False,False,False,False,3,False,False,False,False,4,21,Thursday
POST,/rest/user/login,,HTTP/1.1,Nikto/2.1.6,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:61,"{""email"": ""support@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,245,16,0,61,2,19,18,0,0,0.2338,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/login,,HTTP/1.1,Nikto/2.1.6,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:76,"{""email"": ""nonexistent_user_34740@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,260,16,0,76,2,34,20,0,0,0.2174,0,31,True,False,False,False,3,True,False,False,False,6,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:58,"{""email"": ""test@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,243,16,0,58,2,16,18,0,0,0.2432,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/login,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:76,"{""email"": ""nonexistent_user_64354@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,261,16,0,76,2,34,20,0,0,0.2174,0,31,True,False,False,False,3,True,False,False,False,6,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:32,"{""email"": ""support@example.com""}",,malicious,enum,251,26,0,32,1,19,12,0,0,0.2069,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:47,"{""email"": ""nonexistent_user_62448@example.com""}",,malicious,enum,266,26,0,47,1,34,14,0,0,0.1918,0,32,True,False,False,False,3,False,False,False,False,6,21,Thursday
GET,/api/SecurityQuestions/8,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,164,24,0,0,0,0,3,0,0,0.125,0,16,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/SecurityQuestions/189,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,166,26,0,0,0,0,3,0,0,0.1154,0,18,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Orders/35,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,125,14,0,0,0,0,3,0,0,0.2143,0,11,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Orders/11593,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,128,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
DELETE,/api/Users/20,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,151,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1009,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,153,15,0,0,0,0,3,0,0,0.2,0,11,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/api/Cards/38,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,124,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Cards/13009,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,127,16,0,0,0,0,3,0,0,0.1875,0,12,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/Addresses/22,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,157,17,0,0,0,0,3,0,0,0.1765,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Addresses/10783,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,160,20,0,0,0,0,3,0,0,0.15,0,14,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/rest/products/44,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,157,17,0,0,0,0,3,0,0,0.1765,0,11,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/products/13790,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,160,20,0,0,0,0,3,0,0,0.15,0,15,False,False,False,True,3,True,False,False,False,4,21,Thursday
DELETE,/api/Users/6,,HTTP/1.1,Mozilla/5.0 (compatible; BLEXBot/1.1; +http://webmeup.com/),,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,197,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,True,3,True,False,False,False,5,21,Thursday
DELETE,/api/Users/1792,,HTTP/1.1,Mozilla/5.0 (compatible; BLEXBot/1.1; +http://webmeup.com/),,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,200,15,0,0,0,0,3,0,0,0.2,0,12,False,False,False,True,3,False,False,False,False,5,21,Thursday
POST,/rest/user/login,,HTTP/1.1,Nikto/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:59,"{""email"": ""guest@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,238,16,0,59,2,17,18,0,0,0.24,0,26,True,False,False,False,3,False,False,False,False,6,21,Thursday
POST,/rest/user/login,,HTTP/1.1,Nikto/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:76,"{""email"": ""nonexistent_user_49685@example.com"", ""password"": ""wrongpassword""}",,malicious,enum,255,16,0,76,2,34,20,0,0,0.2174,0,32,True,False,False,False,3,True,False,False,False,6,21,Thursday
GET,/api/Challenges/28,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,130,18,0,0,0,0,3,0,0,0.1667,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Challenges/689,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,131,19,0,0,0,0,3,0,0,0.1579,0,14,False,False,False,True,3,False,False,False,False,4,21,Thursday
DELETE,/api/Users/6,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,256,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,True,3,True,False,False,False,5,21,Thursday
DELETE,/api/Users/1233,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,259,15,0,0,0,0,3,0,0,0.2,0,11,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/rest/memories/45,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,157,17,0,0,0,0,3,0,0,0.1765,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/memories/18899,,HTTP/1.1,sqlmap/1.7.9#dev (http://sqlmap.org),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,160,20,0,0,0,0,3,0,0,0.15,0,11,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/api/Feedbacks/96,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,142,17,0,0,0,0,3,0,0,0.1765,0,13,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Feedbacks/12167,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,145,20,0,0,0,0,3,0,0,0.15,0,15,False,False,False,True,3,True,False,False,False,4,21,Thursday
DELETE,/api/Users/19,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,285,13,0,0,0,0,3,0,0,0.2308,0,10,False,False,False,True,3,False,False,False,False,5,21,Thursday
DELETE,/api/Users/1400,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,enum,287,15,0,0,0,0,3,0,0,0.2,0,11,False,False,False,True,3,False,False,False,False,5,21,Thursday
GET,/rest/products/83,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,133,17,0,0,0,0,3,0,0,0.1765,0,12,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/rest/products/10520,,HTTP/1.1,sqlmap/1.7.9,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,136,20,0,0,0,0,3,0,0,0.15,0,14,False,False,False,True,3,True,False,False,False,4,21,Thursday
GET,/.env,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,226,5,0,0,0,0,2,0,0,0.4,0,5,False,False,False,False,1,False,False,False,False,4,21,Thursday
GET,/api/Orders/44,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,125,14,0,0,0,0,3,0,0,0.2143,0,10,False,False,False,True,3,False,False,False,False,4,21,Thursday
GET,/api/Orders/16162,,HTTP/1.1,Nessus/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,128,17,0,0,0,0,3,0,0,0.1765,0,12,False,False,False,True,3,False,False,False,False,4,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:38,"{""email"": ""administrator@example.com""}",,malicious,enum,229,26,0,38,1,25,12,0,0,0.1875,0,27,True,False,False,False,3,True,False,False,False,6,21,Thursday
POST,/rest/user/forgot-password,,HTTP/1.1,OpenVAS/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:47,"{""email"": ""nonexistent_user_27328@example.com""}",,malicious,enum,238,26,0,47,1,34,14,0,0,0.1918,0,32,True,False,False,False,3,False,False,False,False,6,21,Thursday
GET,/.git/config,,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,217,12,0,0,0,0,3,0,0,0.25,0,9,False,False,False,False,2,True,False,False,False,4,21,Thursday
GET,/download,file=.git%2Fconfig,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,enum,233,9,18,0,1,11,3,1,0,0.1111,0,18,False,False,False,False,1,False,True,False,False,4,21,Thursday
